id,planet,is_retrograde,is_direct,reading,source_month,source_sign
758,水星,True,False,考虑到月中有四颗行星（金星、土星、海王星和冥王星）逆行，水星（8月23日）和天王星（8月28日）将在月底逆行，促使你深入思考,2023-08,狮子座
759,金星,True,False,金星、火星和水星是逆行时需要观察的三颗行星（火星现在状态良好，没有逆行）,2023-08,狮子座
760,火星,True,False,金星、火星和水星是逆行时需要观察的三颗行星（火星现在状态良好，没有逆行）,2023-08,狮子座
761,水星,True,False,水星将在8月23日至9月15日逆行，因此将所有决定和重大行动推迟到9月15号之后再做（再加几天）,2023-08,狮子座
762,水星,True,False,8月23日至9月15日，掌管清晰话语的水星将逆行，沟通将变得模糊,2023-08,白羊座
763,金星,True,False,8月16日狮子座的新月会出现更多的社交，但金星逆行，水星也开始打盹，你可能会重新考虑是否参加，还是待在家里省钱,2023-08,白羊座
764,水星,True,False,8月16日狮子座的新月会出现更多的社交，但金星逆行，水星也开始打盹，你可能会重新考虑是否参加，还是待在家里省钱,2023-08,白羊座
765,水星,True,False,8月23日至9月15日，水星逆行，这将使所有由水星负责的事情变得更加缓慢,2023-08,白羊座
766,水星,True,False,当水星和金星逆行时，你可以回顾以前，但不要在这两个行星负责的领域开始任何新动作,2023-08,白羊座
767,金星,True,True,需要提醒的是，金星仍然会逆行，它在7月22日开始进入逆行，直到9月3日才会恢复顺行,2023-08,白羊座
768,水星,True,True,水星掌管你的真爱宫，他会从8月23日开始逆行，到9月15日恢复顺行,2023-08,金牛座
769,金星,True,True,不过要谨慎，守护星金星仍然在逆行状态，9月3日才会恢复顺行，这个月在一起可能比较难，但对你来说，这是好事——往后拖一拖其实对你有好处,2023-08,金牛座
770,火星,True,False,金星、水星和火星逆行期间，回顾过往总是好的（谢天谢地，今年火星不逆行）,2023-08,金牛座
771,水星,True,False,水星每隔12周半逆行一次，这次，水星在自己守护的处女座逆行，因此产生的影响会格外强,2023-08,金牛座
772,金星,False,True,9月3日金星恢复顺行，金星是你的守护星，她一恢复顺行，生活就会立刻得到改善,2023-08,金牛座
773,水星,True,True,你的守护星水星在 9 月开始时仍在逆行，最终将于 9 月 15 日恢复顺行,2023-09,双子座
774,水星,True,False,作为双子座，你比大多数人更能感受到水星的逆行，因为水星是你的守护星,2023-09,双子座
775,金星,False,True,金星 9 月 3 日恢复顺行，将有助于你的感情和娱乐生活的未来,2023-09,双子座
776,水星,False,True,我觉得值得再等 12 天，等到 9 月 15 日，届时你的守护星水星也将顺行,2023-09,双子座
777,金星,True,False,我在金星逆行前第一次去看的牙齿矫正师告诉我，矫正我的牙齿需要一年的时间,2023-09,双子座
778,水星,True,True,自 8 月 23 日以来，你一直受到守护行星水星逆行的阻碍，本月伊始，这种情况仍在持续，因此，如果可能的话，将所有重要事项都推迟到 9 月 15 日水星顺行之后再采取行动,2023-09,双子座
779,金星,True,False,金星自7月22日起逆行，金星掌管各种生活乐趣：美丽，奢侈品，浪漫以及购买昂贵的名牌商品,2023-09,双鱼座
780,金星,True,True,金星从7月22日开始逆行，并于9月3日恢复顺行，此后开始日渐拾速到最佳状态,2023-09,双鱼座
781,金星,True,True,金星在狮子座很长时间了，这里是你星盘隐秘的十二宫，金星在6月5日进入狮子座，7月22日开始逆行，9月4日顺行,2023-09,处女座
782,金星,True,True,首先，7月22日以来，掌管美、奢侈、爱、快乐的金星一直在逆行，9月4日金星顺行,2023-09,处女座
783,金星,True,True,如果你在金星逆行时推迟了护肤、水疗这类项目，也没换发型或发色，或等着金星顺行后去整牙，9月4日金星顺行后就可以预约了,2023-09,处女座
784,水星,True,True,不过，你的主星水星8月23日开始逆行，目前还在逆行，将于9月15日顺行,2023-09,处女座
785,金星,True,False,如果你感觉最近几个月有点怪怪的，没有什么效益，那是因为金星从 7 月 22 日开始逆行的关系,2023-09,天秤座
786,金星,True,False,我也曾叫你不要在金星逆行期间进行第一次约会，因为第一次见面要么不顺利，要么很快就冷场，让你不知道发生了什么,2023-09,天秤座
787,金星,False,True,现在金星将于9月3日恢复顺行，令人高兴的是，金星将进入狮子座，一个与你完美融合的星座,2023-09,天秤座
788,水星,True,False,不过，我得承认，水星仍然在逆行，而且这次水逆对每个人来说都很艰难，因为水星一直在它守护的处女座,2023-09,天秤座
789,金星,True,False,(现在你明白了，金星和水星的逆行是双重打击，这是你感到沮丧的原因）,2023-09,天秤座
790,水星,True,False,每当水星逆行时，我总是叫你们尽可能不要签署协议，而是要等待，但有些读者来信说担心不签约就会失去机会,2023-09,天秤座
791,水星,False,True,水星顺行已经临近了，尽管金星将于 9 月 3 日就恢复顺行，我还是建议你多等几天——等到下半月再重新启动任何你期待去做的事情,2023-09,天秤座
792,金星,True,False,你的守护星金星自7月22日以来一直处于缺乏热情、懒散的逆行状态，因此你想在任何方面取得进展的努力几乎都会受挫，这让你感到困惑和沮丧,2023-09,天秤座
793,水星,True,False,九月开始时水星仍在处女座逆行，而他也将调整轨道，就在 9 月 15 日，也就是 在9 月 14 日鼓舞人心的处女座新月的第二天,2023-09,天秤座
794,金星,True,True,金星从7月22日在狮子座开始逆行后，将于9月3日在转为顺行，这次巡行发生在你的第十宫事业宫中,2023-09,天蝎座
795,水星,True,False,如果你必须在水星逆行期间签字，至少要在签合同之前聘请一位律师来帮你过一遍合同,2023-09,天蝎座
796,金星,True,True,两颗主要的近地行星金星和水星都在逆行，所以你倍感沮丧，但是这两颗星星在本月都会恢复顺行,2023-09,射手座
797,水星,True,False,这个月开始的时候水星仍旧还在逆行中，他是从8月23日开始逆行的,2023-09,射手座
798,水星,True,False,如果你房屋的交易马上要结束了的话，那我建议你在9月15日之前都不要结束这笔交易，因为水星正在逆行,2023-09,射手座
799,水星,True,False,第三宫是合同宫，所以如果你希望签署合同，9月14日的新月会在水星逆行的前一天到来,2023-09,巨蟹座
800,水星,True,False,如果你有一笔商业交易要完成，请记住水星将逆行，从上个月一直持续到9月15日,2023-09,巨蟹座
801,金星,True,False,而这七颗行星中，逆行时对我们影响最大的三颗行星中的两颗也在逆行——那就是金星和水星——因为它们距离地球的轨道很近,2023-09,摩羯座
802,金星,True,False,从7月22日至9月3日，金星逆行，所以如果你曾面试过一份工作，甚至希望能与某个有权势的人见面，那么这过程会很困难,2023-09,摩羯座
803,水星,True,True,掌管一切协议的水星在上个月8月23日开始了逆行，等到9月15日才恢复顺行,2023-09,摩羯座
804,金星,True,False,而且，由于三颗近地行星中有两颗也在逆行，即金星与水星，无论你有工作还是个人生活方面的计划（都无法获得进展）,2023-09,水瓶座
805,水星,True,False,尽管水星从8月23日才开始进入逆行状态，但所有人都会从2周前开始感受到它的影响,2023-09,水瓶座
806,金星,True,False,演员们也正在遭受打击，因为自7月22日起，金星就一直在狮子座，这个掌管娱乐和演员（尤其是男演员）的宫位逆行，已经过去很长时间,2023-09,水瓶座
807,金星,True,True,自7月22日起，金星就一直在你的对宫狮子座逆行，并将于9月3日恢复顺行,2023-09,水瓶座
808,水星,True,False,水星，掌管会议、谈判、沟通、接触和协议、买卖、旅行和交通，也掌管电子芯片和机器的所有活动部件，它从8月23日就已经开始逆行,2023-09,狮子座
809,水星,False,True,令人高兴的是，处女座新月发生在9月14日，而9月15日，水星也将顺行(也在处女座),2023-09,狮子座
810,金星,True,False,在爱情方面，金星从7月22日开始在狮子座逆行，这会给你的爱情生活带来负面影响,2023-09,狮子座
811,水星,True,False,水星将逆行到9月15日，所以在这个日期之后再签署任何合同或做任何重大冒险,2023-09,狮子座
812,金星,True,False,9月是比8月好很多的一个月，因为金星和水星逆行的关系，一切进度都延后，并且你们会屡屡受挫,2023-09,白羊座
813,金星,False,True,如果是我，还会再等几天再投入到社交生活和变幻造型中，毕竟刚恢复顺行的金星需要时间恢复元气,2023-09,白羊座
814,水星,True,False,可能在有一些星座运势中会说，水星逆行会带来后遗症，会持续几周的时间,2023-09,白羊座
815,水星,True,False,更为让人晕眩的是，海王清在水星逆行期间，同时和水星以及火星有对冲的相位，从而让本来已经无序的一切更让人摸不着头脑,2023-09,白羊座
816,金星,True,True,记住，这个月开始的时候会很慢，直到金星和水星都从月初逆行随后恢复顺行,2023-09,白羊座
817,水星,True,True,记住，这个月开始的时候会很慢，直到金星和水星都从月初逆行随后恢复顺行,2023-09,白羊座
818,水星,True,False,也许你会推迟去看皮肤科医生治疗，如果是这样，开始就可以再次预约，但如果你可能想等到水星逆行结束后，也就是9月15日出行，就更好，还能对你的外表做出任意改变,2023-09,白羊座
819,水星,True,False,水星在8月23日开始逆行，在这三周半的时间里，水星不在状态，你可能会冲动，不注意细节，变得健忘，无法做出可靠、深思熟虑的决定,2023-09,白羊座
820,金星,True,False,金星掌管爱、好运、奢华、美，金星逆行期间，如果你忍住没有展开约会，没有做皮肤理疗、奢华按摩，没有购买喜欢的漂亮奢侈品，很快，这些相关事项都会恢复正常,2023-09,金牛座
821,金星,True,False,金星在狮子座逆行时一直萎靡不振，但不久之后，10月8日，金星会进入处女座，11月8日离开,2023-09,金牛座
822,水星,True,False,也可能，本月就有白羊准备在先，开始圣诞买买买，因水星将会在12月13日至明年的1月1日逆行，而早在水逆开始前的2周，或许就有人会感觉到节奏变慢,2023-10,白羊座
823,水星,True,False,12月13日-2024年1月1日，水星将逆行，但12月1日其实你就能感知到水逆的滞缓效果,2023-11,巨蟹座
824,水星,True,False,提前购买和送达你的礼物，因为水星将在12月13日到1月1日逆行,2023-11,狮子座
825,水星,True,False,在安排好投资或储蓄方案时，你可能会额外多流出一些钱来买节日礼物，要提前买好——12月13日水星开始逆行，1月1日结束,2023-11,金牛座
826,水星,True,False,你需要知道，12月 13日你将直接遭遇水星的逆行，一直持续到 1月 1日——这个相位对每个星座都有影响,2023-12,双子座
827,水星,True,False,水星将在12月13日开始逆行并持续到1月1日，但你现在就应该感受到水星逆行带来的影响了，所以如果你有重大决定要做，我希望你推迟,2023-12,双鱼座
828,海王星,True,True,首先，现代占星守护星海王星，掌管创意创造力，同情和慈悲以及无条件的爱，即将顺行——海王星从6月30日开始逆行，12月6日转顺,2023-12,双鱼座
829,水星,True,False,还有另一个问题就是——从12月13日到1月1日，水星将在射手座（掌管事业宫）逆行，水星从摩羯座开始，但很快就滑入射手座,2023-12,双鱼座
830,水星,True,False,虽然12月13日水星开始逆行，其实提前两周开始感受到水星的减速,2023-12,处女座
831,水星,True,False,还有个星象增加沟通混乱的可能，12月13日到2024年1月1日水星逆行,2023-12,处女座
832,水星,True,False,牢记水星将于 12 月 13 日至 1 月 1 日期间在你的家庭和家人宫逆行,2023-12,天秤座
833,海王星,True,False,更糟糕的是，不仅海王星的相位艰难，水星也将从 12 月 13 日开始逆行至明年 1 月 1 日,2023-12,天秤座
834,水星,True,False,水星将会从12月13日逆行至1月1日，但是你会从至少一周前就感觉到阴影期,2023-12,天蝎座
835,水星,True,False,水星将会在12月13日的时候开始逆行一直到1月1日，带来延迟和问题，因为逆行会经过你的第二宫财富宫，所以水星逆行也会影响你在财务方面的决定,2023-12,天蝎座
836,木星,False,True,如果你一直在期待自己的心上人求婚的话，可能很快就能实现了——木星眼下正位于你的婚姻宫，并且将会在12月30日恢复顺行，在这之后很快你就会得到自己期待的答案,2023-12,天蝎座
837,水星,True,False,记住，水星将在12月13日到1月1日逆行，从你的财务宫摩羯座开始,2023-12,射手座
838,海王星,True,True,值得注意的是，从6月30日开始逆行的海王星将在12月6日恢复顺行,2023-12,射手座
839,水星,True,False,水星统治着处女座，你的太阳第十宫事业宫，所以一旦水星逆行，你需要等到1月份才能取得坚实的专业进展,2023-12,射手座
840,木星,True,True,从9月4日开始逆行的木星将在12月30日开始顺行，这将是锦上添花,2023-12,射手座
841,水星,True,False,明确的沟通也将变得至关重要，水星将在12月13日逆行到2024年1月1日,2023-12,巨蟹座
842,水星,True,False,水星还掌管着所有的电子产品，它们可能会在水星逆行时出问题，所以现在不是购买新电脑或智能手机的好时机,2023-12,巨蟹座
843,水星,True,False,12月13日至1月1日，水星将会逆行，所以确保你已经购买了机票和许多礼物，并在水星开始逆行之前尽可能早地邮寄出去,2023-12,摩羯座
844,水星,True,False,除了水星还将继续逆行几天之外，你有着如此强大的相位来支持你收到（或给出）求婚——并得到幸福的结果,2023-12,摩羯座
845,水星,True,False,从12月13日至1月1日，水星将会逆行——它在摩羯座开始逆行，但很快会移动到射手座,2023-12,摩羯座
846,水星,True,False,水星将于12月13日至2024年1月1日期间逆行，在此期间，不要出售房屋、签署合同或购置任何电子器械,2023-12,水瓶座
847,木星,True,False,如果你并没有感受到木星在房屋或家庭问题上带来足够的帮助，那可能是因为自9月4日起，它就进入了逆行状态,2023-12,水瓶座
848,水星,True,False,请记住，从12月13日到1月1日，水星将在你星盘的同一宫内逆行,2023-12,狮子座
849,水星,True,False,以下是原因：水星将在12月13日至1月1日逆行，并且逆行发生在你的恋爱宫，你可能会与以前的恋爱对象重新联系上，或者遇到一个老朋友,2023-12,狮子座
850,水星,True,False,如果你在寻求IVF治疗（即试管婴儿，星盘第五宫还掌管受孕、生育和照顾孩子），那么对你来说，会有一些好的相位，但对此我就很希望水星不要逆行了,2023-12,狮子座
851,水星,True,False,(因为水星将在12月13日，三分相精准成相的末段逆行，所以这一相位的最佳时刻运势将在12月7日附近）,2023-12,白羊座
852,木星,True,False,木星从9月4日开始逆行，所以如果你的收入有一段时间没有涨，那可能是因为这个关系,2023-12,白羊座
853,水星,True,False,12月13日到1月1日水星逆行，所以要确保一切准备妥当，迎接恶劣的环境,2023-12,金牛座
854,水星,True,False,这个月又会迎来一次水星逆行，我们也总是能感受到水星正式逆行前的暗涌,2023-12,金牛座
